target_id,sales_rep_id,date_id,monthly_target_kes
1060,45,20240401,266237.77
1061,45,20240501,273312.55
1062,45,20240601,271675.36
1063,45,20240701,271526.19
1064,45,20240801,259328.08
1065,45,20240901,280549.95
1066,45,20241001,293332.22
1067,45,20241101,296393.36
1068,45,20241201,318134.79
1069,45,20250101,306931.97
1070,45,20250201,283385.94
1071,45,20250301,291081.79
1072,45,20250401,285773.43
1073,45,20250501,274481.93
1074,45,20250601,282498.8
1075,45,20250701,269035.21
1076,45,20250801,264666.42
1077,45,20250901,285366.82
1078,45,20251001,294461.7
1079,45,20251101,297077.25
1080,45,20251201,312161.61
1081,46,20240101,353456.21
1082,46,20240201,381084.68
1083,46,20240301,356818.45
1084,46,20240401,359643.43
1085,46,20240501,348862.24
1086,46,20240601,339192.28
1087,46,20240701,345157.24
1088,46,20240801,342941.44
1089,46,20240901,332748.61
1090,46,20241001,355777.41
1091,46,20241101,374961.2
1092,46,20241201,414046.92
1093,46,20250101,374683.16
1094,46,20250201,390772.97
1095,46,20250301,381101.8
1096,46,20250401,364800.95
1097,46,20250501,352277.98
1098,46,20250601,377449.63
1099,46,20250701,344507.23
1100,46,20250801,364544.07
1101,46,20250901,354057.89
1102,46,20251001,406520.47
1103,46,20251101,399814.72
1104,46,20251201,416975.87
1105,47,20240101,701681.51
1106,47,20240201,679610.02
1107,47,20240301,658602.98
1108,47,20240401,642851.39
1109,47,20240501,652630.35
1110,47,20240601,680600.34
1111,47,20240701,651119.24
1112,47,20240801,627275.28
1113,47,20240901,679012.62
1114,47,20241001,684819.55
1115,47,20241101,695534.33
1116,47,20241201,763358.78
1117,47,20250101,699701.79
1118,47,20250201,720145.25
1119,47,20250301,691611.38
1120,47,20250401,693818.32
1121,47,20250501,676246.42
1122,47,20250601,697988.46
1123,47,20250701,686667.61
1124,47,20250801,672159.03
1125,47,20250901,650532.72
1126,47,20251001,701850.68
1127,47,20251101,735468.77
1128,47,20251201,759086.58
1129,48,20240101,439175.02
1130,48,20240201,409870.16
1131,48,20240301,420624.83
1132,48,20240401,403653.93
1133,48,20240501,417450.7
1134,48,20240601,420135.24
1135,48,20240701,381759.54
1136,48,20240801,400844.72
1137,48,20240901,405882.69
1138,48,20241001,438430.55
1139,48,20241101,445831.8
1140,48,20241201,499807.51
1141,48,20250101,443799.6
1142,48,20250201,438733.47
1143,48,20250301,457668.25
1144,48,20250401,426048.94
1145,48,20250501,436056.78
1146,48,20250601,410402.8
1147,48,20250701,421300.45
1148,48,20250801,393496.41
1149,48,20250901,405759.1
1150,48,20251001,461588.44
1151,48,20251101,484650.82
1152,48,20251201,488383.24
1153,49,20240101,1224650.36
1154,49,20240201,1101481.3
1155,49,20240301,1113610.21
1156,49,20240401,1108680.62
1157,49,20240501,1104161.74
1158,49,20240601,1096221.09
1159,49,20240701,1051559.15
1160,49,20240801,1054316.27
1161,49,20240901,1134080.52
1162,49,20241001,1083012.88
1163,49,20241101,1207327.96
1164,49,20241201,1206090.55
1165,49,20250101,1267427.02
1166,49,20250201,1244351.39
1167,49,20250301,1165558.78
1168,49,20250401,1144712.33
1169,49,20250501,1119962.88
1170,49,20250601,1190642.28
1171,49,20250701,1071014.24
1172,49,20250801,1184197.34
1173,49,20250901,1134648.36
1174,49,20251001,1241352.47
1175,49,20251101,1199988.17
1176,49,20251201,1289607.82
1177,50,20240101,1285023.49
1178,50,20240201,1304588.92
1179,50,20240301,1178426.3
1180,50,20240401,1120501.11
1181,50,20240501,1171285.94
1182,50,20240601,1220976.52
1183,50,20240701,1118103.82
1184,50,20240801,1179206.21
1185,50,20240901,1179802.74
1186,50,20241001,1200583.59
1187,50,20241101,1321808.39
1188,50,20241201,1386970.2
1189,50,20250101,1323477.64
1190,50,20250201,1301087.99
1191,50,20250301,1318499.18
1192,50,20250401,1201461.83
1193,50,20250501,1181604.76
1194,50,20250601,1234499.66
1195,50,20250701,1274576.85
1196,50,20250801,1236400.11
1197,50,20250901,1201357.37
1198,50,20251001,1358313.66
1199,50,20251101,1336746.48
1200,50,20251201,1393472.12
1201,51,20240101,562807.87
1202,51,20240201,552844.38
1203,51,20240301,565883.79
1204,51,20240401,586138.1
1205,51,20240501,543503.05
1206,51,20240601,565230.48
1207,51,20240701,525500.67
1208,51,20240801,577110.29
1209,51,20240901,585471.93
1210,51,20241001,578485.09
1211,51,20241101,616105.28
1212,51,20241201,663063.44
1213,51,20250101,621064.43
1214,51,20250201,611479.82
1215,51,20250301,611648.62
1216,51,20250401,601978.06
1217,51,20250501,599918.28
1218,51,20250601,610502.67
1219,51,20250701,581175.0
1220,51,20250801,580906.39
1221,51,20250901,594057.65
1222,51,20251001,674673.57
1223,51,20251101,666727.8
1224,51,20251201,719042.25
1225,52,20240101,804910.43
1226,52,20240201,774841.88
1227,52,20240301,773339.31
1228,52,20240401,754341.58
1229,52,20240501,760764.3
1230,52,20240601,784895.47
1231,52,20240701,765244.56
1232,52,20240801,763983.85
1233,52,20240901,796841.55
1234,52,20241001,834304.14
1235,52,20241101,848339.2
1236,52,20241201,918383.63
1237,52,20250101,834310.62
1238,52,20250201,823649.92
1239,52,20250301,885431.47
1240,52,20250401,827300.44
1241,52,20250501,792095.5
1242,52,20250601,805383.02
1243,52,20250701,776877.39
1244,52,20250801,750126.71
1245,52,20250901,832778.79
1246,52,20251001,818966.68
1247,52,20251101,860869.05
1248,52,20251201,956072.16
1249,53,20240101,536478.84
1250,53,20240201,520630.19
1251,53,20240301,476308.77
1252,53,20240401,462492.55
1253,53,20240501,482444.49
1254,53,20240601,481878.45
1255,53,20240701,468500.4
1256,53,20240801,476961.44
1257,53,20240901,494062.34
1258,53,20241001,482570.36
1259,53,20241101,514260.12
1260,53,20241201,562098.57
1261,53,20250101,547402.11
1262,53,20250201,540763.32
1263,53,20250301,530877.26
1264,53,20250401,504685.43
1265,53,20250501,513243.45
1266,53,20250601,531147.95
1267,53,20250701,472902.15
1268,53,20250801,515135.26
1269,53,20250901,516385.52
1270,53,20251001,557262.35
1271,53,20251101,545791.8
1272,53,20251201,584045.7
1273,54,20240101,271432.31
1274,54,20240201,279061.0
1275,54,20240301,282498.37
1276,54,20240401,252230.64
1277,54,20240501,242500.02
1278,54,20240601,255747.78
1279,54,20240701,254946.87
1280,54,20240801,254149.53
1281,54,20240901,278312.31
1282,54,20241001,268316.35
1283,54,20241101,296662.96
1284,54,20241201,297071.32
1285,54,20250101,277377.2
1286,54,20250201,289374.92
1287,54,20250301,277435.61
1288,54,20250401,275487.19
1289,54,20250501,267141.94
1290,54,20250601,277772.71
1291,54,20250701,245783.26
1292,54,20250801,257885.65
1293,54,20250901,286520.65
1294,54,20251001,286801.75
1295,54,20251101,286324.05
1296,54,20251201,318604.42
1297,55,20240101,590776.44
1298,55,20240201,569016.25
1299,55,20240301,527012.21
1300,55,20240401,547551.45
1301,55,20240501,540664.07
1302,55,20240601,570002.18
1303,55,20240701,529954.11
1304,55,20240801,564672.55
1305,55,20240901,537913.64
1306,55,20241001,563128.58
1307,55,20241101,597949.46
1308,55,20241201,634242.14
1309,55,20250101,620686.73
1310,55,20250201,631946.74
1311,55,20250301,601956.53
1312,55,20250401,570565.68
1313,55,20250501,588402.1
1314,55,20250601,573647.56
1315,55,20250701,531848.65
1316,55,20250801,566386.67
1317,55,20250901,587971.13
1318,55,20251001,618804.56
1319,55,20251101,632755.01
1320,55,20251201,674554.2
1321,56,20240101,374220.69
1322,56,20240201,373169.92
1323,56,20240301,354348.22
1324,56,20240401,370701.4
1325,56,20240501,326322.53
1326,56,20240601,357066.07
1327,56,20240701,346143.14
1328,56,20240801,369233.91
1329,56,20240901,354617.69
1330,56,20241001,362401.62
1331,56,20241101,362134.4
1332,56,20241201,404520.98
1333,56,20250101,376912.63
1334,56,20250201,392917.62
1335,56,20250301,358860.16
1336,56,20250401,372567.29
1337,56,20250501,368750.33
1338,56,20250601,346287.94
1339,56,20250701,335186.1
1340,56,20250801,347207.6
1341,56,20250901,358638.25
1342,56,20251001,381210.08
1343,56,20251101,395807.57
1344,56,20251201,429636.26
1345,57,20240101,965113.59
1346,57,20240201,987159.93
1347,57,20240301,1027207.41
1348,57,20240401,971620.41
1349,57,20240501,921637.08
1350,57,20240601,939756.07
1351,57,20240701,913391.74
1352,57,20240801,964755.81
1353,57,20240901,939108.89
1354,57,20241001,985461.04
1355,57,20241101,1057453.45
1356,57,20241201,1036567.62
1357,57,20250101,1107800.29
1358,57,20250201,1068243.33
1359,57,20250301,1053186.6
1360,57,20250401,1009885.97
1361,57,20250501,963461.11
1362,57,20250601,944280.58
1363,57,20250701,977686.03
1364,57,20250801,953443.24
1365,57,20250901,1050920.71
1366,57,20251001,1030076.71
1367,57,20251101,1101034.68
1368,57,20251201,1182381.26
1369,58,20240101,394707.21
1370,58,20240201,395752.42
1371,58,20240301,377597.71
1372,58,20240401,374162.15
1373,58,20240501,345748.49
1374,58,20240601,344315.08
1375,58,20240701,354439.0
1376,58,20240801,358158.32
1377,58,20240901,382219.04
1378,58,20241001,379391.66
1379,58,20241101,387558.66
1380,58,20241201,434194.79
1381,58,20250101,400603.46
1382,58,20250201,408343.99
1383,58,20250301,372485.37
1384,58,20250401,382343.21
1385,58,20250501,373139.0
1386,58,20250601,367978.6
1387,58,20250701,382420.96
1388,58,20250801,384209.67
1389,58,20250901,395482.0
1390,58,20251001,419475.29
1391,58,20251101,412698.72
1392,58,20251201,434607.29
1393,59,20240101,368153.31
1394,59,20240201,378348.22
1395,59,20240301,345811.3
1396,59,20240401,332217.34
1397,59,20240501,327175.32
1398,59,20240601,354354.76
1399,59,20240701,352305.78
1400,59,20240801,352730.97
1401,59,20240901,347839.66
1402,59,20241001,350352.85
1403,59,20241101,367236.57
1404,59,20241201,401146.35
1405,59,20250101,396239.52
1406,59,20250201,410790.8
1407,59,20250301,367146.69
1408,59,20250401,355793.94
1409,59,20250501,345673.32
1410,59,20250601,378848.37
1411,59,20250701,372576.5
1412,59,20250801,359230.43
1413,59,20250901,358106.81
1414,59,20251001,379162.73
1415,59,20251101,396161.34
1416,59,20251201,406048.57
1417,60,20240101,689184.07
1418,60,20240201,672858.1
1419,60,20240301,685414.57
1420,60,20240401,644100.03
1421,60,20240501,640082.31
1422,60,20240601,644269.31
1423,60,20240701,632604.67
1424,60,20240801,658471.37
1425,60,20240901,680754.22
1426,60,20241001,709215.62
1427,60,20241101,716127.64
1428,60,20241201,775193.16
1429,60,20250101,744564.62
1430,60,20250201,699982.52
1431,60,20250301,732553.43
1432,60,20250401,674697.75
1433,60,20250501,673667.86
1434,60,20250601,689567.39
1435,60,20250701,612326.85
1436,60,20250801,691674.45
1437,60,20250901,713774.76
1438,60,20251001,708519.54
1439,60,20251101,806317.46
1440,60,20251201,790809.59
1441,61,20240101,409252.97
1442,61,20240201,415318.42
1443,61,20240301,371226.17
1444,61,20240401,371331.68
1445,61,20240501,389650.51
1446,61,20240601,387361.99
1447,61,20240701,370902.68
1448,61,20240801,389842.5
1449,61,20240901,387706.95
1450,61,20241001,407660.81
1451,61,20241101,426800.51
1452,61,20241201,464309.11
1453,61,20250101,437774.32
1454,61,20250201,436981.67
1455,61,20250301,420220.21
1456,61,20250401,389329.0
1457,61,20250501,396311.3
1458,61,20250601,402652.32
1459,61,20250701,395801.64
1460,61,20250801,403348.78
1461,61,20250901,425549.98
1462,61,20251001,419056.21
1463,61,20251101,442775.55
1464,61,20251201,461199.68
1465,62,20240101,335634.08
1466,62,20240201,314389.54
1467,62,20240301,321519.83
1468,62,20240401,324411.68
1469,62,20240501,306880.81
1470,62,20240601,329280.04
1471,62,20240701,291473.16
1472,62,20240801,321147.19
1473,62,20240901,322732.4
1474,62,20241001,317126.89
1475,62,20241101,340223.37
1476,62,20241201,343944.47
1477,62,20250101,344552.98
1478,62,20250201,349897.78
1479,62,20250301,346166.03
1480,62,20250401,334873.36
1481,62,20250501,338914.95
1482,62,20250601,324918.04
1483,62,20250701,323448.83
1484,62,20250801,310750.38
1485,62,20250901,316354.29
1486,62,20251001,360726.27
1487,62,20251101,360188.81
1488,62,20251201,367533.57
1489,63,20240101,612466.84
1490,63,20240201,545639.57
1491,63,20240301,572042.28
1492,63,20240401,564918.75
1493,63,20240501,553926.68
1494,63,20240601,542768.54
1495,63,20240701,529158.26
1496,63,20240801,543797.96
1497,63,20240901,589429.66
1498,63,20241001,575747.37
1499,63,20241101,619648.47
1500,63,20241201,636378.91
1501,63,20250101,639204.54
1502,63,20250201,591362.97
1503,63,20250301,611335.54
1504,63,20250401,582827.94
1505,63,20250501,575190.88
1506,63,20250601,603092.87
1507,63,20250701,520852.48
1508,63,20250801,555812.32
1509,63,20250901,588092.9
1510,63,20251001,643003.42
1511,63,20251101,628173.11
1512,63,20251201,659960.1
1513,64,20240101,398946.67
1514,64,20240201,356317.83
1515,64,20240301,390380.42
1516,64,20240401,364603.19
1517,64,20240501,357253.92
1518,64,20240601,374889.13
1519,64,20240701,331619.51
1520,64,20240801,366470.66
1521,64,20240901,371880.31
1522,64,20241001,404969.17
1523,64,20241101,388638.72
1524,64,20241201,452465.48
1525,64,20250101,394878.0
1526,64,20250201,421262.75
1527,64,20250301,391254.37
1528,64,20250401,402109.16
1529,64,20250501,373660.37
1530,64,20250601,421075.61
1531,64,20250701,370458.25
1532,64,20250801,391020.95
1533,64,20250901,380415.74
1534,64,20251001,420684.09
1535,64,20251101,415054.75
1536,64,20251201,410436.48
1537,65,20240101,642946.19
1538,65,20240201,669130.41
1539,65,20240301,659329.39
1540,65,20240401,638837.2
1541,65,20240501,648525.08
1542,65,20240601,672791.34
1543,65,20240701,611736.92
1544,65,20240801,613893.88
1545,65,20240901,641826.52
1546,65,20241001,652084.66
1547,65,20241101,659312.24
1548,65,20241201,707678.46
1549,65,20250101,692479.98
1550,65,20250201,704594.03
1551,65,20250301,672252.27
1552,65,20250401,674719.63
1553,65,20250501,658028.91
1554,65,20250601,652629.06
1555,65,20250701,613297.41
1556,65,20250801,636208.55
1557,65,20250901,651793.29
1558,65,20251001,687329.9
1559,65,20251101,724129.45
1560,65,20251201,791143.21
1561,66,20240101,319539.8
1562,66,20240201,352850.89
1563,66,20240301,327354.95
1564,66,20240401,307998.35
1565,66,20240501,323621.13
1566,66,20240601,316936.29
1567,66,20240701,311149.26
1568,66,20240801,300614.75
1569,66,20240901,325378.53
1570,66,20241001,341929.84
1571,66,20241101,340699.24
1572,66,20241201,365380.81
1573,66,20250101,344863.03
1574,66,20250201,365658.75
1575,66,20250301,334432.05
1576,66,20250401,346007.06
1577,66,20250501,317428.92
1578,66,20250601,345013.33
1579,66,20250701,301097.33
1580,66,20250801,319345.18
1581,66,20250901,341497.01
1582,66,20251001,338649.66
1583,66,20251101,349648.93
1584,66,20251201,372436.83
1585,67,20240101,337793.7
1586,67,20240201,327418.67
1587,67,20240301,332202.79
1588,67,20240401,319466.84
1589,67,20240501,299136.82
1590,67,20240601,315299.86
1591,67,20240701,297657.15
1592,67,20240801,294918.85
1593,67,20240901,321431.25
1594,67,20241001,334448.07
1595,67,20241101,328165.74
1596,67,20241201,365106.44
1597,67,20250101,338298.19
1598,67,20250201,349372.72
1599,67,20250301,328358.85
1600,67,20250401,344393.05
1601,67,20250501,335859.0
1602,67,20250601,349891.62
1603,67,20250701,338000.35
1604,67,20250801,338295.88
1605,67,20250901,327121.6
1606,67,20251001,347677.53
1607,67,20251101,369233.84
1608,67,20251201,359494.48
1609,68,20240101,412746.7
1610,68,20240201,443087.45
1611,68,20240301,391752.53
1612,68,20240401,394940.97
1613,68,20240501,375599.79
1614,68,20240601,373593.94
1615,68,20240701,390558.75
1616,68,20240801,357418.0
1617,68,20240901,409510.76
1618,68,20241001,412047.48
1619,68,20241101,432092.04
1620,68,20241201,447858.51
1621,68,20250101,439991.04
1622,68,20250201,443032.56
1623,68,20250301,412531.54
1624,68,20250401,416533.4
1625,68,20250501,409625.9
1626,68,20250601,419413.79
1627,68,20250701,408509.81
1628,68,20250801,411712.17
1629,68,20250901,431165.98
1630,68,20251001,434073.08
1631,68,20251101,448130.47
1632,68,20251201,482503.29
1633,69,20240101,691830.44
1634,69,20240201,644364.56
1635,69,20240301,634457.62
1636,69,20240401,642299.95
1637,69,20240501,637835.42
1638,69,20240601,661686.33
1639,69,20240701,616885.78
1640,69,20240801,630875.93
1641,69,20240901,680166.05
1642,69,20241001,677756.26
1643,69,20241101,700277.32
1644,69,20241201,780408.79
1645,69,20250101,752297.58
1646,69,20250201,733799.31
1647,69,20250301,714511.31
1648,69,20250401,682272.5
1649,69,20250501,714807.58
1650,69,20250601,685045.01
1651,69,20250701,671082.18
1652,69,20250801,698070.11
1653,69,20250901,685077.75
1654,69,20251001,712689.81
1655,69,20251101,704109.5
1656,69,20251201,788836.87
1657,70,20240101,848081.46
1658,70,20240201,837520.34
1659,70,20240301,847585.14
1660,70,20240401,875656.29
1661,70,20240501,820977.23
1662,70,20240601,844857.93
1663,70,20240701,837204.72
1664,70,20240801,857250.77
1665,70,20240901,841409.67
1666,70,20241001,842312.75
1667,70,20241101,871398.1
1668,70,20241201,978629.64
1669,70,20250101,890381.54
1670,70,20250201,930705.2
1671,70,20250301,886483.05
1672,70,20250401,850120.84
1673,70,20250501,840580.19
1674,70,20250601,869591.67
1675,70,20250701,833100.56
1676,70,20250801,858647.75
1677,70,20250901,950825.36
1678,70,20251001,927020.41
1679,70,20251101,918309.22
1680,70,20251201,949033.37
1681,71,20240101,373517.32
1682,71,20240201,367374.95
1683,71,20240301,356219.64
1684,71,20240401,353304.43
1685,71,20240501,328241.57
1686,71,20240601,364567.63
1687,71,20240701,324298.79
1688,71,20240801,338465.53
1689,71,20240901,342405.35
1690,71,20241001,340491.03
1691,71,20241101,353778.04
1692,71,20241201,397123.06
1693,71,20250101,381918.95
1694,71,20250201,382778.78
1695,71,20250301,368896.21
1696,71,20250401,363469.56
1697,71,20250501,361137.24
1698,71,20250601,365745.03
1699,71,20250701,359087.46
1700,71,20250801,345713.22
1701,71,20250901,345896.44
1702,71,20251001,353544.39
1703,71,20251101,371687.43
1704,71,20251201,405641.87
1705,72,20240101,1314139.9
1706,72,20240201,1285840.52
1707,72,20240301,1243256.02
1708,72,20240401,1238950.34
1709,72,20240501,1197523.73
1710,72,20240601,1256713.98
1711,72,20240701,1122089.61
1712,72,20240801,1222570.54
1713,72,20240901,1300337.0
1714,72,20241001,1303648.1
1715,72,20241101,1322652.03
1716,72,20241201,1382003.15
1717,72,20250101,1467543.95
1718,72,20250201,1345896.05
1719,72,20250301,1298652.16
1720,72,20250401,1257455.28
1721,72,20250501,1261357.56
1722,72,20250601,1285601.71
1723,72,20250701,1220887.54
1724,72,20250801,1282814.48
1725,72,20250901,1320624.75
1726,72,20251001,1386836.4
1727,72,20251101,1429215.34
1728,72,20251201,1519349.43
1729,73,20240101,462367.71
1730,73,20240201,496111.15
1731,73,20240301,463521.62
1732,73,20240401,469796.17
1733,73,20240501,447544.11
1734,73,20240601,466420.27
1735,73,20240701,457044.48
1736,73,20240801,435691.49
1737,73,20240901,458338.91
1738,73,20241001,495523.84
1739,73,20241101,482766.55
1740,73,20241201,533574.21
1741,73,20250101,484843.06
1742,73,20250201,536473.01
1743,73,20250301,518530.64
1744,73,20250401,449236.51
1745,73,20250501,470731.05
1746,73,20250601,484873.27
1747,73,20250701,472842.13
1748,73,20250801,470507.22
1749,73,20250901,490663.13
1750,73,20251001,523102.43
1751,73,20251101,503860.73
1752,73,20251201,570077.74
1753,74,20240101,767324.34
1754,74,20240201,774013.85
1755,74,20240301,741979.2
1756,74,20240401,768514.66
1757,74,20240501,688361.73
1758,74,20240601,728263.6
1759,74,20240701,660085.85
1760,74,20240801,684628.85
1761,74,20240901,730118.24
1762,74,20241001,773177.05
1763,74,20241101,787345.72
1764,74,20241201,844450.2
1765,74,20250101,774397.36
1766,74,20250201,779992.36
1767,74,20250301,769201.91
1768,74,20250401,756708.07
1769,74,20250501,730119.58
1770,74,20250601,737100.96
1771,74,20250701,715763.42
1772,74,20250801,734634.46
1773,74,20250901,690982.09
1774,74,20251001,793923.73
1775,74,20251101,853580.01
1776,74,20251201,855482.19
1777,75,20240101,509886.73
1778,75,20240201,522241.62
1779,75,20240301,516622.76
1780,75,20240401,481720.26
1781,75,20240501,485534.52
1782,75,20240601,507730.32
1783,75,20240701,504307.28
1784,75,20240801,499967.81
1785,75,20240901,499542.68
1786,75,20241001,542111.35
1787,75,20241101,549191.7
1788,75,20241201,591479.8
1789,75,20250101,574083.99
1790,75,20250201,524236.46
1791,75,20250301,530534.8
1792,75,20250401,528664.84
1793,75,20250501,521799.75
1794,75,20250601,528705.83
1795,75,20250701,503472.11
1796,75,20250801,525406.86
1797,75,20250901,524621.28
1798,75,20251001,559245.79
1799,75,20251101,564965.25
1800,75,20251201,581509.26
1801,76,20240101,641362.39
1802,76,20240201,635624.49
1803,76,20240301,636289.18
1804,76,20240401,606026.2
1805,76,20240501,607633.56
1806,76,20240601,629383.18
1807,76,20240701,549131.87
1808,76,20240801,646589.67
1809,76,20240901,614501.96
1810,76,20241001,618960.03
1811,76,20241101,644117.28
1812,76,20241201,706709.0
1813,76,20250101,647382.24
1814,76,20250201,639956.86
1815,76,20250301,683152.38
1816,76,20250401,652179.04
1817,76,20250501,594662.05
1818,76,20250601,616083.36
1819,76,20250701,622026.15
1820,76,20250801,590135.93
1821,76,20250901,644487.66
1822,76,20251001,647603.8
1823,76,20251101,682079.05
1824,76,20251201,723225.66
1825,77,20240101,992024.39
1826,77,20240201,1078141.0
1827,77,20240301,1039634.5
1828,77,20240401,1021080.29
1829,77,20240501,970503.92
1830,77,20240601,944744.78
1831,77,20240701,963216.27
1832,77,20240801,963908.07
1833,77,20240901,997972.98
1834,77,20241001,969481.66
1835,77,20241101,1115397.18
1836,77,20241201,1148548.53
1837,77,20250101,1112199.95
1838,77,20250201,1059590.55
1839,77,20250301,1035571.81
1840,77,20250401,1015784.8
1841,77,20250501,1032415.35
1842,77,20250601,1101199.99
1843,77,20250701,1056162.81
1844,77,20250801,1029786.26
1845,77,20250901,1073627.01
1846,77,20251001,1109910.92
1847,77,20251101,1135059.85
1848,77,20251201,1207319.9
1849,78,20240101,505594.82
1850,78,20240201,448750.09
1851,78,20240301,451373.75
1852,78,20240401,453919.0
1853,78,20240501,455176.33
1854,78,20240601,457626.85
1855,78,20240701,459504.98
1856,78,20240801,421692.55
1857,78,20240901,463993.15
1858,78,20241001,466335.88
1859,78,20241101,491968.2
1860,78,20241201,535680.84
1861,78,20250101,483676.23
1862,78,20250201,525117.74
1863,78,20250301,500882.88
1864,78,20250401,463875.91
1865,78,20250501,460238.32
1866,78,20250601,488688.66
1867,78,20250701,446857.83
1868,78,20250801,485206.17
1869,78,20250901,463609.28
1870,78,20251001,471097.89
1871,78,20251101,508339.32
1872,78,20251201,529773.24
1873,79,20240101,786901.1
1874,79,20240201,775251.7
1875,79,20240301,741442.87
1876,79,20240401,747145.33
1877,79,20240501,727297.0
1878,79,20240601,753197.83
1879,79,20240701,701003.59
1880,79,20240801,734500.48
1881,79,20240901,695272.63
1882,79,20241001,776574.58
1883,79,20241101,772984.9
1884,79,20241201,816206.88
1885,79,20250101,791634.41
1886,79,20250201,800964.89
1887,79,20250301,802047.04
1888,79,20250401,761148.58
1889,79,20250501,724482.26
1890,79,20250601,813327.65
1891,79,20250701,719496.03
1892,79,20250801,723165.37
1893,79,20250901,753471.08
1894,79,20251001,756237.53
1895,79,20251101,821964.63
1896,79,20251201,916288.47
1897,80,20240101,384065.7
1898,80,20240201,365681.74
1899,80,20240301,338546.89
1900,80,20240401,353040.72
1901,80,20240501,326722.48
1902,80,20240601,342407.64
1903,80,20240701,343619.61
1904,80,20240801,335283.02
1905,80,20240901,330414.3
1906,80,20241001,366452.1
1907,80,20241101,370305.17
1908,80,20241201,417310.26
1909,80,20250101,382330.96
1910,80,20250201,375078.09
1911,80,20250301,351437.13
1912,80,20250401,364861.87
1913,80,20250501,351041.8
1914,80,20250601,346931.44
1915,80,20250701,341067.06
1916,80,20250801,355542.47
1917,80,20250901,372139.14
1918,80,20251001,380456.11
1919,80,20251101,395196.06
1920,80,20251201,393857.06
1921,81,20240101,464984.0
1922,81,20240201,459921.39
1923,81,20240301,472155.92
1924,81,20240401,445821.8
1925,81,20240501,439016.46
1926,81,20240601,457362.0
1927,81,20240701,441924.89
1928,81,20240801,424964.37
1929,81,20240901,457410.37
1930,81,20241001,483048.27
1931,81,20241101,473186.59
1932,81,20241201,511395.02
1933,81,20250101,495902.07
1934,81,20250201,494770.8
1935,81,20250301,464306.69
1936,81,20250401,445165.19
1937,81,20250501,446414.13
1938,81,20250601,483472.73
1939,81,20250701,447568.25
1940,81,20250801,424839.58
1941,81,20250901,475101.95
1942,81,20251001,501394.74
1943,81,20251101,503708.89
1944,81,20251201,542269.97
1945,82,20240101,602525.14
1946,82,20240201,565950.76
1947,82,20240301,553165.23
1948,82,20240401,512995.45
1949,82,20240501,529464.92
1950,82,20240601,559291.88
1951,82,20240701,516924.55
1952,82,20240801,529710.17
1953,82,20240901,544458.1
1954,82,20241001,581602.27
1955,82,20241101,566654.01
1956,82,20241201,654075.67
1957,82,20250101,585384.15
1958,82,20250201,571727.22
1959,82,20250301,587122.36
1960,82,20250401,561004.25
1961,82,20250501,567291.55
1962,82,20250601,560050.41
1963,82,20250701,544856.56
1964,82,20250801,545162.53
1965,82,20250901,562688.6
1966,82,20251001,575197.48
1967,82,20251101,615259.21
1968,82,20251201,650616.55
1969,83,20240101,435075.02
1970,83,20240201,443578.27
1971,83,20240301,454691.43
1972,83,20240401,437520.62
1973,83,20240501,410659.74
1974,83,20240601,413157.34
1975,83,20240701,408271.27
1976,83,20240801,402488.07
1977,83,20240901,418436.96
1978,83,20241001,451936.4
1979,83,20241101,468949.42
1980,83,20241201,480397.75
1981,83,20250101,486235.36
1982,83,20250201,461957.46
1983,83,20250301,479088.3
1984,83,20250401,458114.28
1985,83,20250501,412589.1
1986,83,20250601,453700.04
1987,83,20250701,443771.72
1988,83,20250801,444605.81
1989,83,20250901,452435.67
1990,83,20251001,483022.49
1991,83,20251101,474801.33
1992,83,20251201,520265.95
1993,84,20240101,464948.21
1994,84,20240201,460859.75
1995,84,20240301,446801.63
1996,84,20240401,427866.01
1997,84,20240501,431860.92
1998,84,20240601,457140.43
1999,84,20240701,404043.76
2000,84,20240801,447067.3
2001,84,20240901,432081.63
2002,84,20241001,429391.47
2003,84,20241101,465194.1
2004,84,20241201,507831.62
2005,84,20250101,459933.4
2006,84,20250201,452954.25
2007,84,20250301,489990.47
2008,84,20250401,464704.31
2009,84,20250501,452967.52
2010,84,20250601,460983.92
2011,84,20250701,435181.38
2012,84,20250801,450554.57
2013,84,20250901,455080.39
2014,84,20251001,482772.63
2015,84,20251101,483725.08
2016,84,20251201,500199.22
2017,85,20240101,375974.91
2018,85,20240201,376146.65
2019,85,20240301,377378.9
2020,85,20240401,355427.45
2021,85,20240501,346461.54
2022,85,20240601,365034.59
2023,85,20240701,353212.32
2024,85,20240801,342764.02
2025,85,20240901,383029.51
2026,85,20241001,378581.67
2027,85,20241101,395760.85
2028,85,20241201,392553.62
2029,85,20250101,406359.34
2030,85,20250201,421878.5
2031,85,20250301,397932.76
2032,85,20250401,373905.12
2033,85,20250501,359922.88
2034,85,20250601,389898.89
2035,85,20250701,344814.48
2036,85,20250801,359077.53
2037,85,20250901,394558.55
2038,85,20251001,398673.45
2039,85,20251101,415998.65
2040,85,20251201,430763.96
2041,86,20240101,296961.41
2042,86,20240201,305109.37
2043,86,20240301,304725.67
2044,86,20240401,292024.89
2045,86,20240501,281186.97
2046,86,20240601,289063.28
2047,86,20240701,276196.81
2048,86,20240801,291509.64
2049,86,20240901,297272.85
2050,86,20241001,309162.57
